direction, mx, my, mz, mx_max, my_max, mz_max, mx_min, my_min, mz_min,,mx,my,mz,,,,,,,,,,,,,,mx,my,mz,,,,,,,,,,,,,mx,my,mz
Left,-20,45,14,0,89,25,-77,-38,-108,,,,,,,Right,-89,-2,-34,24,93,26,-100,-38,-111,,,,,,Straight,-43,47,15,25,93,26,-100,-38,-111,,,,
Left,-20,43,13,0,89,25,-77,-38,-108,,,,,,,Right,-88,-1,-34,24,93,26,-100,-38,-111,,,,,,Straight,-44,49,15,25,93,26,-100,-38,-111,,,,
Left,-23,38,16,0,89,25,-77,-38,-108,,,,,,,Right,-87,0,-34,24,93,26,-100,-38,-111,,,,,,Straight,-44,53,13,25,93,26,-100,-38,-111,,,,
Left,-23,35,18,0,89,25,-77,-38,-108,,,,,,,Right,-87,-2,-35,24,93,26,-100,-38,-111,,,,,,Straight,-45,54,12,25,93,26,-100,-38,-111,,,,
Left,-24,32,21,0,89,25,-77,-38,-108,,,,,,,Right,-89,-2,-35,24,93,26,-100,-38,-111,,,,,,Straight,-45,54,11,25,93,26,-100,-38,-111,,,,
Left,-25,29,20,0,89,25,-77,-38,-108,,,,,,,Right,-88,-1,-34,24,93,26,-100,-38,-111,,,,,,Straight,-44,56,12,25,93,26,-100,-38,-111,,,,
Left,-29,26,22,0,89,25,-77,-38,-108,,,,,,,Right,-88,0,-35,24,93,26,-100,-38,-111,,,,,,Straight,-48,58,9,25,93,26,-100,-38,-111,,,,
Left,-29,22,24,0,89,25,-77,-38,-108,,,,,,,Right,-87,-1,-36,24,93,26,-100,-38,-111,,,,,,Straight,-45,61,7,25,93,26,-100,-38,-111,,,,
Left,-28,20,23,0,89,25,-77,-38,-108,,,,,,,Right,-88,-1,-34,24,93,26,-100,-38,-111,,,,,,Straight,-46,60,6,25,93,26,-100,-38,-111,,,,
Left,-31,19,23,0,89,25,-77,-38,-108,,,,,,,Right,-88,-2,-37,24,93,26,-100,-38,-111,,,,,,Straight,-45,62,4,25,93,26,-100,-38,-111,,,,
Left,-31,16,23,0,89,25,-77,-38,-108,,,,,,,Right,-88,-3,-37,24,93,26,-100,-38,-111,,,,,,Straight,-47,65,3,25,93,26,-100,-38,-111,,,,
Left,-26,15,24,0,89,25,-77,-38,-108,,,,,,,Right,-87,-1,-36,24,93,26,-100,-38,-111,,,,,,Straight,-47,67,1,25,93,26,-100,-38,-111,,,,
Left,-27,10,25,0,89,25,-77,-38,-108,,,,,,,Right,-87,-3,-37,24,93,26,-100,-38,-111,,,,,,Straight,-48,68,-1,25,93,26,-100,-38,-111,,,,
Left,-29,10,26,0,89,26,-77,-38,-108,,,,,,,Right,-88,0,-36,24,93,26,-100,-38,-111,,,,,,Straight,-48,72,-4,25,93,26,-100,-38,-111,,,,
Left,-28,7,26,0,89,26,-77,-38,-108,,,,,,,Right,-87,-1,-38,24,93,26,-100,-38,-111,,,,,,Straight,-49,71,-3,25,93,26,-100,-38,-111,,,,
Left,-24,5,23,0,89,26,-77,-38,-108,,,,,,,Right,-90,-2,-39,24,93,26,-100,-38,-111,,,,,,Straight,-49,73,-6,25,93,26,-100,-38,-111,,,,
Left,-26,4,25,0,89,26,-77,-38,-108,,,,,,,Right,-87,-2,-38,24,93,26,-100,-38,-111,,,,,,Straight,-46,77,-8,25,93,26,-100,-38,-111,,,,
Left,-24,2,23,0,89,26,-77,-38,-108,,,,,,,Right,-88,0,-35,24,93,26,-100,-38,-111,,,,,,Straight,-49,78,-13,25,93,26,-100,-38,-111,,,,
Left,-24,-1,22,0,89,26,-77,-38,-108,,,,,,,Right,-88,-1,-39,24,93,26,-100,-38,-111,,,,,,Straight,-46,78,-18,25,93,26,-100,-38,-111,,,,
Left,-23,-1,22,0,89,26,-77,-38,-108,,,,,,,Right,-88,0,-38,24,93,26,-100,-38,-111,,,,,,Straight,-49,79,-16,25,93,26,-100,-38,-111,,,,
Left,-22,-3,20,0,89,26,-77,-38,-108,,,,,,,Right,-88,0,-37,24,93,26,-100,-38,-111,,,,,,Straight,-47,80,-16,25,93,26,-100,-38,-111,,,,
Left,-23,-6,20,0,89,26,-77,-38,-108,,,,,,,Right,-87,0,-40,24,93,26,-100,-38,-111,,,,,,Straight,-47,83,-21,25,93,26,-100,-38,-111,,,,
Left,-22,-5,20,0,89,26,-77,-38,-108,,,,,,,Right,-88,-1,-38,24,93,26,-100,-38,-111,,,,,,Straight,-48,85,-21,25,93,26,-100,-38,-111,,,,
Left,-22,-6,19,0,89,26,-77,-38,-108,,,,,,,Right,-89,-3,-40,24,93,26,-100,-38,-111,,,,,,Straight,-47,83,-23,25,93,26,-100,-38,-111,,,,
Left,-21,-7,19,0,89,26,-77,-38,-108,,,,,,,Right,-88,-2,-40,24,93,26,-100,-38,-111,,,,,,Straight,-46,83,-27,25,93,26,-100,-38,-111,,,,
Left,-22,-8,18,0,89,26,-77,-38,-108,,,,,,,Right,-87,-1,-42,24,93,26,-100,-38,-111,,,,,,Straight,-46,84,-25,25,93,26,-100,-38,-111,,,,
Left,-21,-9,17,0,89,26,-77,-38,-108,,,,,,,Right,-86,0,-42,24,93,26,-100,-38,-111,,,,,,Straight,-44,84,-25,25,93,26,-100,-38,-111,,,,
Left,-21,-7,19,0,89,26,-77,-38,-108,,,,,,,Right,-85,1,-42,24,93,26,-100,-38,-111,,,,,,Straight,-42,85,-26,25,93,26,-100,-38,-111,,,,
Left,-19,-9,20,0,89,26,-77,-38,-108,,,,,,,Right,-88,1,-43,24,93,26,-100,-38,-111,,,,,,Straight,-42,86,-27,25,93,26,-100,-38,-111,,,,
Left,-20,-9,18,0,89,26,-77,-38,-108,,,,,,,Right,-86,-2,-46,24,93,26,-100,-38,-111,,,,,,Straight,-43,87,-30,25,93,26,-100,-38,-111,,,,
Left,-20,-7,17,0,89,26,-77,-38,-108,,,,,,,Right,-87,-2,-48,24,93,26,-100,-38,-111,,,,,,Straight,-42,88,-31,25,93,26,-100,-38,-111,,,,
Left,-17,-7,18,0,89,26,-77,-38,-108,,,,,,,Right,-87,-1,-47,24,93,26,-100,-38,-111,,,,,,Straight,-38,88,-32,25,93,26,-100,-38,-111,,,,
Left,-18,-7,16,0,89,26,-77,-38,-108,,,,,,,Right,-87,-3,-47,24,93,26,-100,-38,-111,,,,,,Straight,-39,88,-33,25,93,26,-100,-38,-111,,,,
Left,-21,-9,17,0,89,26,-77,-38,-108,,,,,,,Right,-85,-2,-51,24,93,26,-100,-38,-111,,,,,,Straight,-38,87,-37,25,93,26,-100,-38,-111,,,,
Left,-18,-9,17,0,89,26,-77,-38,-108,,,,,,,Right,-87,-1,-52,24,93,26,-100,-38,-111,,,,,,Straight,-38,89,-38,25,93,26,-100,-38,-111,,,,
Left,-18,-10,15,0,89,26,-77,-38,-108,,,,,,,Right,-84,-1,-52,24,93,26,-100,-38,-111,,,,,,Straight,-35,90,-37,25,93,26,-100,-38,-111,,,,
Left,-18,-10,16,0,89,26,-77,-38,-108,,,,,,,Right,-83,-1,-55,24,93,26,-100,-38,-111,,,,,,Straight,-35,89,-39,25,93,26,-100,-38,-111,,,,
Left,-17,-10,15,0,89,26,-77,-38,-108,,,,,,,Right,-83,0,-56,24,93,26,-100,-38,-111,,,,,,Straight,-37,92,-41,25,93,26,-100,-38,-111,,,,
Left,-17,-10,17,0,89,26,-77,-38,-108,,,,,,,Right,-83,-2,-56,24,93,26,-100,-38,-111,,,,,,Straight,-37,92,-42,25,93,26,-100,-38,-111,,,,
Left,-17,-8,17,0,89,26,-77,-38,-108,,,,,,,Right,-83,-3,-60,24,93,26,-100,-38,-111,,,,,,Straight,-37,90,-43,25,93,26,-100,-38,-111,,,,
Left,-18,-10,15,0,89,26,-77,-38,-108,,,,,,,Right,-81,0,-62,24,93,26,-100,-38,-111,,,,,,Straight,-38,90,-42,25,93,26,-100,-38,-111,,,,
Left,-17,-10,13,0,89,26,-77,-38,-108,,,,,,,Right,-81,-1,-64,24,93,26,-100,-38,-111,,,,,,Straight,-37,88,-44,25,93,26,-100,-38,-111,,,,
Left,-17,-11,15,0,89,26,-77,-38,-108,,,,,,,Right,-79,-1,-66,24,93,26,-100,-38,-111,,,,,,Straight,-36,91,-45,25,93,26,-100,-38,-111,,,,
Left,-18,-10,16,0,89,26,-77,-38,-108,,,,,,,Right,-78,0,-65,24,93,26,-100,-38,-111,,,,,,Straight,-36,90,-43,25,93,26,-100,-38,-111,,,,
Left,-18,-11,15,0,89,26,-77,-38,-108,,,,,,,Right,-76,1,-70,24,93,26,-100,-38,-111,,,,,,Straight,-36,90,-45,25,93,26,-100,-38,-111,,,,
Left,-17,-12,17,0,89,26,-77,-38,-108,,,,,,,Right,-76,-1,-73,24,93,26,-100,-38,-111,,,,,,Straight,-37,88,-45,25,93,26,-100,-38,-111,,,,
Left,-19,-10,15,0,89,26,-77,-38,-108,,,,,,,Right,-75,1,-73,24,93,26,-100,-38,-111,,,,,,Straight,-37,91,-46,25,93,26,-100,-38,-111,,,,
Left,-18,-13,16,0,89,26,-77,-38,-108,,,,,,,Right,-75,0,-75,24,93,26,-100,-38,-111,,,,,,Straight,-36,91,-45,25,93,26,-100,-38,-111,,,,
Left,-17,-12,13,0,89,26,-77,-38,-108,,,,,,,Right,-71,1,-75,24,93,26,-100,-38,-111,,,,,,Straight,-36,91,-43,25,93,26,-100,-38,-111,,,,
Left,-18,-12,15,0,89,26,-77,-38,-108,,,,,,,Right,-69,4,-77,24,93,26,-100,-38,-111,,,,,,Straight,-39,90,-46,25,93,26,-100,-38,-111,,,,
Left,-15,-12,13,0,89,26,-77,-38,-108,,,,,,,Right,-69,2,-81,24,93,26,-100,-38,-111,,,,,,Straight,-36,91,-47,25,93,26,-100,-38,-111,,,,
Left,-15,-12,14,0,89,26,-77,-38,-108,,,,,,,Right,-66,1,-80,24,93,26,-100,-38,-111,,,,,,Straight,-36,90,-46,25,93,26,-100,-38,-111,,,,
Left,-17,-11,13,0,89,26,-77,-38,-108,,,,,,,Right,-67,3,-82,24,93,26,-100,-38,-111,,,,,,Straight,-38,89,-48,25,93,26,-100,-38,-111,,,,
Left,-15,-13,14,0,89,26,-77,-38,-108,,,,,,,Right,-64,1,-84,24,93,26,-100,-38,-111,,,,,,Straight,-37,92,-47,25,93,26,-100,-38,-111,,,,
Left,-14,-13,13,0,89,26,-77,-38,-108,,,,,,,Right,-63,3,-84,24,93,26,-100,-38,-111,,,,,,Straight,-37,91,-50,25,93,26,-100,-38,-111,,,,
Left,-18,-12,13,0,89,26,-77,-38,-108,,,,,,,Right,-59,2,-87,24,93,26,-100,-38,-111,,,,,,Straight,-36,92,-49,25,93,26,-100,-38,-111,,,,
Left,-14,-11,14,0,89,26,-77,-38,-108,,,,,,,Right,-59,5,-87,24,93,26,-100,-38,-111,,,,,,Straight,-33,91,-51,25,93,26,-100,-38,-111,,,,
Left,-15,-15,14,0,89,26,-77,-38,-108,,,,,,,Right,-59,5,-89,24,93,26,-100,-38,-111,,,,,,Straight,-34,92,-53,25,93,26,-100,-38,-111,,,,
Left,-15,-14,16,0,89,26,-77,-38,-108,,,,,,,Right,-57,6,-90,24,93,26,-100,-38,-111,,,,,,Straight,-33,91,-53,25,93,26,-100,-38,-111,,,,
Left,-14,-14,12,0,89,26,-77,-38,-108,,,,,,,Right,-53,4,-92,24,93,26,-100,-38,-111,,,,,,Straight,-35,89,-53,25,93,26,-100,-38,-111,,,,
Left,-16,-15,10,0,89,26,-77,-38,-108,,,,,,,Right,-52,5,-91,24,93,26,-100,-38,-111,,,,,,Straight,-34,92,-56,25,93,26,-100,-38,-111,,,,
Left,-14,-15,11,0,89,26,-77,-38,-108,,,,,,,Right,-49,6,-94,24,93,26,-100,-38,-111,,,,,,Straight,-34,91,-56,25,93,26,-100,-38,-111,,,,
Left,-14,-15,11,0,89,26,-77,-38,-108,,,,,,,Right,-47,9,-93,24,93,26,-100,-38,-111,,,,,,Straight,-34,91,-59,25,93,26,-100,-38,-111,,,,
Left,-14,-18,11,0,89,26,-77,-38,-108,,,,,,,Right,-47,6,-95,24,93,26,-100,-38,-111,,,,,,Straight,-33,93,-60,25,93,26,-100,-38,-111,,,,
Left,-15,-16,11,0,89,26,-77,-38,-108,,,,,,,Right,-44,5,-96,24,93,26,-100,-38,-111,,,,,,Straight,-32,91,-60,25,93,26,-100,-38,-111,,,,
Left,-15,-19,10,0,89,26,-77,-38,-108,,,,,,,Right,-41,8,-95,24,93,26,-100,-38,-111,,,,,,Straight,-32,91,-61,25,93,26,-100,-38,-111,,,,
Left,-14,-20,9,0,89,26,-77,-38,-108,,,,,,,Right,-40,9,-98,24,93,26,-100,-38,-111,,,,,,Straight,-32,90,-63,25,93,26,-100,-38,-111,,,,
Left,-17,-22,10,0,89,26,-77,-38,-108,,,,,,,Right,-39,6,-98,24,93,26,-100,-38,-111,,,,,,Straight,-30,92,-63,25,93,26,-100,-38,-111,,,,
Left,-16,-21,7,0,89,26,-77,-38,-108,,,,,,,Right,-33,8,-96,24,93,26,-100,-38,-111,,,,,,Straight,-29,89,-67,25,93,26,-100,-38,-111,,,,
Left,-17,-22,5,0,89,26,-77,-38,-108,,,,,,,Right,-32,5,-97,24,93,26,-100,-38,-111,,,,,,Straight,-32,91,-66,25,93,26,-100,-38,-111,,,,
Left,-16,-23,4,0,89,26,-77,-38,-108,,,,,,,Right,-29,7,-97,24,93,26,-100,-38,-111,,,,,,Straight,-31,88,-66,25,93,26,-100,-38,-111,,,,
Left,-16,-26,3,0,89,26,-77,-38,-108,,,,,,,Right,-26,5,-97,24,93,26,-100,-38,-111,,,,,,Straight,-30,88,-67,25,93,26,-100,-38,-111,,,,
Left,-16,-23,4,0,89,26,-77,-38,-108,,,,,,,Right,-25,6,-97,24,93,26,-100,-38,-111,,,,,,Straight,-30,90,-69,25,93,26,-100,-38,-111,,,,
Left,-16,-26,0,0,89,26,-77,-38,-108,,,,,,,Right,-23,4,-95,24,93,26,-100,-38,-111,,,,,,Straight,-29,88,-68,25,93,26,-100,-38,-111,,,,
Left,-17,-26,2,0,89,26,-77,-38,-108,,,,,,,Right,-22,5,-94,24,93,26,-100,-38,-111,,,,,,Straight,-29,88,-68,25,93,26,-100,-38,-111,,,,
Left,-16,-26,1,0,89,26,-77,-38,-108,,,,,,,Right,-19,2,-94,24,93,26,-100,-38,-111,,,,,,Straight,-30,89,-69,25,93,26,-100,-38,-111,,,,
Left,-16,-27,-1,0,89,26,-77,-38,-108,,,,,,,Right,-14,3,-93,24,93,26,-100,-38,-111,,,,,,Straight,-30,91,-71,25,93,26,-100,-38,-111,,,,
Left,-15,-27,0,0,89,26,-77,-38,-108,,,,,,,Right,-14,2,-91,24,93,26,-100,-38,-111,,,,,,Straight,-29,90,-73,25,93,26,-100,-38,-111,,,,
Left,-17,-27,0,0,89,26,-77,-38,-108,,,,,,,Right,-13,3,-90,24,93,26,-100,-38,-111,,,,,,Straight,-29,89,-72,25,93,26,-100,-38,-111,,,,
Left,-14,-28,-1,0,89,26,-77,-38,-108,,,,,,,Right,-11,1,-90,24,93,26,-100,-38,-111,,,,,,Straight,-27,90,-71,25,93,26,-100,-38,-111,,,,
Left,-15,-27,-2,0,89,26,-77,-38,-108,,,,,,,Right,-9,2,-89,24,93,26,-100,-38,-111,,,,,,Straight,-27,88,-71,25,93,26,-100,-38,-111,,,,
Left,-15,-27,-1,0,89,26,-77,-38,-108,,,,,,,Right,-7,0,-88,24,93,26,-100,-38,-111,,,,,,Straight,-27,87,-72,25,93,26,-100,-38,-111,,,,
Left,-16,-27,-3,0,89,26,-77,-38,-108,,,,,,,Right,-5,0,-85,24,93,26,-100,-38,-111,,,,,,Straight,-23,87,-74,25,93,26,-100,-38,-111,,,,
Left,-16,-26,-3,0,89,26,-77,-38,-108,,,,,,,Right,-2,2,-85,24,93,26,-100,-38,-111,,,,,,Straight,-23,87,-75,25,93,26,-100,-38,-111,,,,
Left,-15,-28,-1,0,89,26,-77,-38,-108,,,,,,,Right,0,0,-82,24,93,26,-100,-38,-111,,,,,,Straight,-24,88,-73,25,93,26,-100,-38,-111,,,,
Left,-16,-28,-3,0,89,26,-77,-38,-108,,,,,,,Right,1,-2,-81,24,93,26,-100,-38,-111,,,,,,Straight,-24,85,-75,25,93,26,-100,-38,-111,,,,
Left,-16,-27,-3,0,89,26,-77,-38,-108,,,,,,,Right,6,-2,-78,24,93,26,-100,-38,-111,,,,,,Straight,-24,84,-75,25,93,26,-100,-38,-111,,,,
Left,-16,-27,-2,0,89,26,-77,-38,-108,,,,,,,Right,4,-4,-78,24,93,26,-100,-38,-111,,,,,,Straight,-24,87,-74,25,93,26,-100,-38,-111,,,,
Left,-14,-27,-3,0,89,26,-77,-38,-108,,,,,,,Right,5,-2,-75,24,93,26,-100,-38,-111,,,,,,Straight,-22,84,-75,25,93,26,-100,-38,-111,,,,
Left,-14,-28,-2,0,89,26,-77,-38,-108,,,,,,,Right,6,-6,-72,24,93,26,-100,-38,-111,,,,,,Straight,-20,84,-77,25,93,26,-100,-38,-111,,,,
Left,-16,-30,-6,0,89,26,-77,-38,-108,,,,,,,Right,8,-6,-71,24,93,26,-100,-38,-111,,,,,,Straight,-20,85,-77,25,93,26,-100,-38,-111,,,,
Left,-14,-29,-4,0,89,26,-77,-38,-108,,,,,,,Right,8,-6,-69,24,93,26,-100,-38,-111,,,,,,Straight,-21,86,-76,25,93,26,-100,-38,-111,,,,
Left,-13,-30,-6,0,89,26,-77,-38,-108,,,,,,,Right,12,-6,-63,24,93,26,-100,-38,-111,,,,,,Straight,-22,84,-78,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-8,0,89,26,-77,-38,-108,,,,,,,Right,14,-8,-60,24,93,26,-100,-38,-111,,,,,,Straight,-22,83,-76,25,93,26,-100,-38,-111,,,,
Left,-14,-29,-8,0,89,26,-77,-38,-108,,,,,,,Right,15,-7,-59,24,93,26,-100,-38,-111,,,,,,Straight,-21,84,-77,25,93,26,-100,-38,-111,,,,
Left,-15,-29,-5,0,89,26,-77,-38,-108,,,,,,,Right,17,-8,-55,24,93,26,-100,-38,-111,,,,,,Straight,-21,83,-80,25,93,26,-100,-38,-111,,,,
Left,-14,-29,-8,0,89,26,-77,-38,-108,,,,,,,Right,17,-5,-53,24,93,26,-100,-38,-111,,,,,,Straight,-21,83,-80,25,93,26,-100,-38,-111,,,,
Left,-14,-30,-8,0,89,26,-77,-38,-108,,,,,,,Right,19,-8,-49,24,93,26,-100,-38,-111,,,,,,Straight,-22,83,-80,25,93,26,-100,-38,-111,,,,
Left,-13,-30,-9,0,89,26,-77,-38,-108,,,,,,,Right,17,-7,-47,24,93,26,-100,-38,-111,,,,,,Straight,-19,81,-83,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-9,0,89,26,-77,-38,-108,,,,,,,Right,19,-9,-43,24,93,26,-100,-38,-111,,,,,,Straight,-20,80,-83,25,93,26,-100,-38,-111,,,,
Left,-12,-31,-10,0,89,26,-77,-38,-108,,,,,,,Right,18,-9,-41,24,93,26,-100,-38,-111,,,,,,Straight,-19,81,-84,25,93,26,-100,-38,-111,,,,
Left,-15,-29,-8,0,89,26,-77,-38,-108,,,,,,,Right,20,-9,-39,24,93,26,-100,-38,-111,,,,,,Straight,-21,81,-84,25,93,26,-100,-38,-111,,,,
Left,-14,-30,-12,0,89,26,-77,-38,-108,,,,,,,Right,18,-12,-34,24,93,26,-100,-38,-111,,,,,,Straight,-21,80,-84,25,93,26,-100,-38,-111,,,,
Left,-15,-29,-9,0,89,26,-77,-38,-108,,,,,,,Right,18,-9,-30,24,93,26,-100,-38,-111,,,,,,Straight,-21,80,-87,25,93,26,-100,-38,-111,,,,
Left,-14,-31,-9,0,89,26,-77,-38,-108,,,,,,,Right,18,-8,-30,24,93,26,-100,-38,-111,,,,,,Straight,-20,79,-86,25,93,26,-100,-38,-111,,,,
Left,-16,-31,-10,0,89,26,-77,-38,-108,,,,,,,Right,18,-10,-28,24,93,26,-100,-38,-111,,,,,,Straight,-21,78,-87,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-10,0,89,26,-77,-38,-108,,,,,,,Right,20,-11,-24,24,93,26,-100,-38,-111,,,,,,Straight,-20,77,-90,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-11,0,89,26,-77,-38,-108,,,,,,,Right,16,-11,-22,24,93,26,-100,-38,-111,,,,,,Straight,-21,77,-89,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-10,0,89,26,-77,-38,-108,,,,,,,Right,14,-10,-19,24,93,26,-100,-38,-111,,,,,,Straight,-21,75,-91,25,93,26,-100,-38,-111,,,,
Left,-16,-31,-12,0,89,26,-77,-38,-108,,,,,,,Right,15,-10,-16,24,93,26,-100,-38,-111,,,,,,Straight,-22,74,-91,25,93,26,-100,-38,-111,,,,
Left,-17,-32,-10,0,89,26,-77,-38,-108,,,,,,,Right,12,-9,-14,24,93,26,-100,-38,-111,,,,,,Straight,-23,73,-94,25,93,26,-100,-38,-111,,,,
Left,-13,-29,-11,0,89,26,-77,-38,-108,,,,,,,Right,9,-8,-11,24,93,26,-100,-38,-111,,,,,,Straight,-23,69,-93,25,93,26,-100,-38,-111,,,,
Left,-15,-32,-15,0,89,26,-77,-38,-108,,,,,,,Right,10,-10,-9,24,93,26,-100,-38,-111,,,,,,Straight,-22,69,-97,25,93,26,-100,-38,-111,,,,
Left,-14,-32,-11,0,89,26,-77,-38,-108,,,,,,,Right,8,-10,-5,24,93,26,-100,-38,-111,,,,,,Straight,-23,68,-95,25,93,26,-100,-38,-111,,,,
Left,-16,-31,-13,0,89,26,-77,-38,-108,,,,,,,Right,7,-10,-4,24,93,26,-100,-38,-111,,,,,,Straight,-25,66,-96,25,93,26,-100,-38,-111,,,,
Left,-15,-33,-13,0,89,26,-77,-38,-108,,,,,,,Right,7,-10,-3,24,93,26,-100,-38,-111,,,,,,Straight,-24,63,-98,25,93,26,-100,-38,-111,,,,
Left,-15,-31,-13,0,89,26,-77,-38,-108,,,,,,,Right,4,-11,1,24,93,26,-100,-38,-111,,,,,,Straight,-23,63,-99,25,93,26,-100,-38,-111,,,,
Left,-14,-33,-13,0,89,26,-77,-38,-108,,,,,,,Right,4,-9,2,24,93,26,-100,-38,-111,,,,,,Straight,-25,62,-100,25,93,26,-100,-38,-111,,,,
Left,-15,-31,-12,0,89,26,-77,-38,-108,,,,,,,Right,5,-12,1,24,93,26,-100,-38,-111,,,,,,Straight,-25,58,-102,25,93,26,-100,-38,-111,,,,
Left,-15,-33,-12,0,89,26,-77,-38,-108,,,,,,,Right,3,-10,2,24,93,26,-100,-38,-111,,,,,,Straight,-24,55,-101,25,93,26,-100,-38,-111,,,,
Left,-15,-30,-12,0,89,26,-77,-38,-108,,,,,,,Right,0,-9,4,24,93,26,-100,-38,-111,,,,,,Straight,-23,54,-101,25,93,26,-100,-38,-111,,,,
Left,-16,-32,-12,0,89,26,-77,-38,-108,,,,,,,Right,-3,-11,6,24,93,26,-100,-38,-111,,,,,,Straight,-22,52,-102,25,93,26,-100,-38,-111,,,,
Left,-15,-33,-14,0,89,26,-77,-38,-108,,,,,,,Right,-4,-8,7,24,93,26,-100,-38,-111,,,,,,Straight,-24,49,-103,25,93,26,-100,-38,-111,,,,
Left,-17,-31,-16,0,89,26,-77,-38,-108,,,,,,,Right,-4,-9,9,24,93,26,-100,-38,-111,,,,,,Straight,-22,50,-104,25,93,26,-100,-38,-111,,,,
Left,-18,-33,-17,0,89,26,-77,-38,-108,,,,,,,Right,-5,-9,10,24,93,26,-100,-38,-111,,,,,,Straight,-20,49,-103,25,93,26,-100,-38,-111,,,,
Left,-18,-34,-17,0,89,26,-77,-38,-108,,,,,,,Right,-5,-10,9,24,93,26,-100,-38,-111,,,,,,Straight,-19,47,-103,25,93,26,-100,-38,-111,,,,
Left,-19,-35,-18,0,89,26,-77,-38,-108,,,,,,,Right,-7,-10,9,24,93,26,-100,-38,-111,,,,,,Straight,-20,44,-104,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-16,0,89,26,-77,-38,-108,,,,,,,Right,-8,-10,10,24,93,26,-100,-38,-111,,,,,,Straight,-20,42,-102,25,93,26,-100,-38,-111,,,,
Left,-16,-33,-18,0,89,26,-77,-38,-108,,,,,,,Right,-8,-8,12,24,93,26,-100,-38,-111,,,,,,Straight,-17,40,-102,25,93,26,-100,-38,-111,,,,
Left,-13,-34,-21,0,89,26,-77,-38,-108,,,,,,,Right,-11,-9,13,24,93,26,-100,-38,-111,,,,,,Straight,-21,35,-102,25,93,26,-100,-38,-111,,,,
Left,-13,-31,-20,0,89,26,-77,-38,-108,,,,,,,Right,-13,-9,14,24,93,26,-100,-38,-111,,,,,,Straight,-18,30,-101,25,93,26,-100,-38,-111,,,,
Left,-12,-33,-20,0,89,26,-77,-38,-108,,,,,,,Right,-14,-9,15,24,93,26,-100,-38,-111,,,,,,Straight,-19,29,-103,25,93,26,-100,-38,-111,,,,
Left,-14,-34,-19,0,89,26,-77,-38,-108,,,,,,,Right,-16,-7,15,24,93,26,-100,-38,-111,,,,,,Straight,-19,28,-105,25,93,26,-100,-38,-111,,,,
Left,-15,-32,-18,0,89,26,-77,-38,-108,,,,,,,Right,-19,-8,17,24,93,26,-100,-38,-111,,,,,,Straight,-19,27,-105,25,93,26,-100,-38,-111,,,,
Left,-14,-33,-18,0,89,26,-77,-38,-108,,,,,,,Right,-21,-8,15,24,93,26,-100,-38,-111,,,,,,Straight,-19,26,-101,25,93,26,-100,-38,-111,,,,
Left,-12,-33,-20,0,89,26,-77,-38,-108,,,,,,,Right,-23,-7,16,24,93,26,-100,-38,-111,,,,,,Straight,-16,22,-102,25,93,26,-100,-38,-111,,,,
Left,-14,-32,-19,0,89,26,-77,-38,-108,,,,,,,Right,-24,-7,16,24,93,26,-100,-38,-111,,,,,,Straight,-17,23,-101,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-21,0,89,26,-77,-38,-108,,,,,,,Right,-24,-7,18,24,93,26,-100,-38,-111,,,,,,Straight,-16,21,-99,25,93,26,-100,-38,-111,,,,
Left,-14,-34,-19,0,89,26,-77,-38,-108,,,,,,,Right,-25,-7,18,24,93,26,-100,-38,-111,,,,,,Straight,-13,17,-97,25,93,26,-100,-38,-111,,,,
Left,-16,-32,-20,0,89,26,-77,-38,-108,,,,,,,Right,-25,-10,17,24,93,26,-100,-38,-111,,,,,,Straight,-16,13,-96,25,93,26,-100,-38,-111,,,,
Left,-16,-36,-21,0,89,26,-77,-38,-108,,,,,,,Right,-28,-9,19,24,93,26,-100,-38,-111,,,,,,Straight,-14,10,-95,25,93,26,-100,-38,-111,,,,
Left,-16,-33,-20,0,89,26,-77,-38,-108,,,,,,,Right,-31,-9,17,24,93,26,-100,-38,-111,,,,,,Straight,-13,7,-92,25,93,26,-100,-38,-111,,,,
Left,-17,-34,-20,0,89,26,-77,-38,-108,,,,,,,Right,-29,-7,15,24,93,26,-100,-38,-111,,,,,,Straight,-14,1,-89,25,93,26,-100,-38,-111,,,,
Left,-18,-34,-21,0,89,26,-77,-38,-108,,,,,,,Right,-32,-10,18,24,93,26,-100,-38,-111,,,,,,Straight,-13,-4,-87,25,93,26,-100,-38,-111,,,,
Left,-17,-36,-23,0,89,26,-77,-38,-108,,,,,,,Right,-34,-9,19,24,93,26,-100,-38,-111,,,,,,Straight,-14,-8,-82,25,93,26,-100,-38,-111,,,,
Left,-16,-34,-22,0,89,26,-77,-38,-108,,,,,,,Right,-37,-7,17,24,93,26,-100,-38,-111,,,,,,Straight,-14,-9,-81,25,93,26,-100,-38,-111,,,,
Left,-17,-35,-21,0,89,26,-77,-38,-108,,,,,,,Right,-38,-9,17,24,93,26,-100,-38,-111,,,,,,Straight,-13,-12,-78,25,93,26,-100,-38,-111,,,,
